path,family,type
/french-verb-surpayer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-surplomber.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-suspecter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-suspendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-symboliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-sympathiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-synchroniser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-syndiquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-synthetiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-systematiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-taper.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tatouer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-taveler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-taxer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-teinter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-telephoner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-televiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-temoigner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tendre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tenir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-terminer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-terroriser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tilt-basculer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-timbrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tisser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-titiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tituber.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-toaster.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-toiletter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tondre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tordre.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-totaliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-touiller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tourmenter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tousser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tranquilliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transcender.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transfuser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transgresser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transporter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transposer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-transvaser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-traumatiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-travailler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-traverser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-travestir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-trebucher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-trembler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tremper.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tresser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tricher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tricoter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-triompher.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tronquer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-troubler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-trouver.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tuer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tutoyer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-tyranniser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-universaliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-usurper.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-utiliser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vacciner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vaciller.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vagabonder.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-valider.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vanter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vaporiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vehiculer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-venger.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-venir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-ventiler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-verser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vexer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vibrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-visionner.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-visiter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-visualiser.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-voguer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-voler.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vomir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-vouloir.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-zigzaguer.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-verb-zozoter.html,verb-conjugation (lang-verb-X),TEMPLATED
/french-vocab-turbobooster.html,course tools,bespoke
/french-word-carbone.html,OTHER / bespoke,bespoke
/french-word-condamnation.html,OTHER / bespoke,bespoke
/french-word-diabete.html,OTHER / bespoke,bespoke
/french-word-flou.html,OTHER / bespoke,bespoke
/french-word-lache.html,OTHER / bespoke,bespoke
/french-word-of-the-day.html,word-of-day (other),bespoke
/french-word-potele.html,OTHER / bespoke,bespoke
/french-word-preservatif.html,OTHER / bespoke,bespoke
/french.html,OTHER / bespoke,bespoke
/fsi-french-01.html,OTHER / bespoke,bespoke
/fsi-french-02.html,OTHER / bespoke,bespoke
/fsi-french-03.html,OTHER / bespoke,bespoke
/fsi-french-04.html,OTHER / bespoke,bespoke
/fsi-french-05.html,OTHER / bespoke,bespoke
/fsi-french-06.html,OTHER / bespoke,bespoke
/fsi-french-07.html,OTHER / bespoke,bespoke
/fsi-french-08.html,OTHER / bespoke,bespoke
/fsi-french-09.html,OTHER / bespoke,bespoke
/fsi-french-10.html,OTHER / bespoke,bespoke
/fsi-french-11.html,OTHER / bespoke,bespoke
/fsi-french-12.html,OTHER / bespoke,bespoke
/fsi-french-13.html,OTHER / bespoke,bespoke
/fsi-french-14.html,OTHER / bespoke,bespoke
/fsi-french-course.html,course landing,bespoke
/fsi-french-vol2-13.html,OTHER / bespoke,bespoke
/fsi-french-vol2-14.html,OTHER / bespoke,bespoke
/fsi-french-vol2-15.html,OTHER / bespoke,bespoke
/fsi-french-vol2-16.html,OTHER / bespoke,bespoke
/fsi-french-vol2-17.html,OTHER / bespoke,bespoke
/fsi-french-vol2-18.html,OTHER / bespoke,bespoke
/fsi-french-vol2-19.html,OTHER / bespoke,bespoke
/fsi-french-vol2-20.html,OTHER / bespoke,bespoke
/fsi-french-vol2-21.html,OTHER / bespoke,bespoke
/fsi-french-vol2-22.html,OTHER / bespoke,bespoke
/fsi-french-vol2-23.html,OTHER / bespoke,bespoke
/fsi-french-vol2-24.html,OTHER / bespoke,bespoke
/fsi-german-01.html,OTHER / bespoke,bespoke
/fsi-german-02.html,OTHER / bespoke,bespoke
/fsi-german-03.html,OTHER / bespoke,bespoke
/fsi-german-04.html,OTHER / bespoke,bespoke
/fsi-german-05.html,OTHER / bespoke,bespoke
/fsi-german-06.html,OTHER / bespoke,bespoke
/fsi-german-07.html,OTHER / bespoke,bespoke
/fsi-german-07b.html,OTHER / bespoke,bespoke
/fsi-german-08.html,OTHER / bespoke,bespoke
/fsi-german-09.html,OTHER / bespoke,bespoke
/fsi-german-10.html,OTHER / bespoke,bespoke
/fsi-german-11.html,OTHER / bespoke,bespoke
/fsi-german-12.html,OTHER / bespoke,bespoke
/fsi-german-course.html,course landing,bespoke
/gender.html,verbs/grammar (bespoke),bespoke
/german-feminine.html,OTHER / bespoke,bespoke
/german-flashcard.html,course tools,bespoke
/german-for-baggage-gepack.html,X-for-word lessons,TEMPLATED-ish
/german-for-duck.html,X-for-word lessons,TEMPLATED-ish
/german-for-fish.html,X-for-word lessons,TEMPLATED-ish
/german-for-flight.html,X-for-word lessons,TEMPLATED-ish
/german-for-food.html,X-for-word lessons,TEMPLATED-ish
/german-for-garlic.html,X-for-word lessons,TEMPLATED-ish
/german-for-grandson.html,X-for-word lessons,TEMPLATED-ish
/german-for-head-is-der-kopf.html,X-for-word lessons,TEMPLATED-ish
/german-for-journey.html,X-for-word lessons,TEMPLATED-ish
/german-for-moment.html,X-for-word lessons,TEMPLATED-ish
/german-for-mouth-is-der-mund-.html,X-for-word lessons,TEMPLATED-ish
/german-for-parents-is-die-eltern.html,X-for-word lessons,TEMPLATED-ish
/german-for-pillow.html,X-for-word lessons,TEMPLATED-ish
/german-for-railway-track.html,X-for-word lessons,TEMPLATED-ish
/german-for-rain-is-der-regen.html,X-for-word lessons,TEMPLATED-ish
/german-for-sender.html,X-for-word lessons,TEMPLATED-ish
/german-for-soon-is-bald.html,X-for-word lessons,TEMPLATED-ish
/german-for-time.html,X-for-word lessons,TEMPLATED-ish
/german-for-to-want-is-wollen.html,X-for-word lessons,TEMPLATED-ish
/german-for-typical.html,X-for-word lessons,TEMPLATED-ish
/german-for-weather-is-wetter.html,X-for-word lessons,TEMPLATED-ish
/german-for-weather.html,X-for-word lessons,TEMPLATED-ish
/german-for-wood-is-das-holz.html,X-for-word lessons,TEMPLATED-ish
/german-memory-trigger.html,OTHER / bespoke,bespoke
/german-order-page.html,OTHER / bespoke,bespoke
/german-pics.html,course tools,bespoke
/german-proverb-of-the-day.html,proverb (other),bespoke
/german-proverb.html,proverb (other),bespoke
/german-tips.html,OTHER / bespoke,bespoke
/german-travel-word.html,OTHER / bespoke,bespoke
/german-word-of-the-day.html,word-of-day (other),bespoke
/great-but-dutch.html,OTHER / bespoke,bespoke
/he-aint-all-that-bad.html,OTHER / bespoke,bespoke
/he-teaches-real-conversational-french-not-an-academic-exercise.html,OTHER / bespoke,bespoke
/his-spanish-accent-is-dreadful.html,OTHER / bespoke,bespoke
/holiday-phrases.html,OTHER / bespoke,bespoke
/how-your-mind-works-and-michel-thomas.html,OTHER / bespoke,bespoke
/i-like-michel.html,OTHER / bespoke,bespoke
/i-live-in-france-and.html,OTHER / bespoke,bespoke
/idea-is-syniad-welsh-memory-trigger.html,OTHER / bespoke,bespoke
/important-french-verbs.html,OTHER / bespoke,bespoke
/improve-class.html,OTHER / bespoke,bespoke
/incredible-method.html,OTHER / bespoke,bespoke
/interesting-if-misguided-review.html,OTHER / bespoke,bespoke
/it-thx.html,OTHER / bespoke,bespoke
/italian-accent.html,OTHER / bespoke,bespoke
/italian-and-french-courses.html,course landing,bespoke
/italian-flashcard.html,course tools,bespoke
/italian-for-bad.html,X-for-word lessons,TEMPLATED-ish
/italian-for-cupboard.html,X-for-word lessons,TEMPLATED-ish
/italian-for-dog.html,X-for-word lessons,TEMPLATED-ish
/italian-for-game.html,X-for-word lessons,TEMPLATED-ish
/italian-for-grandmother.html,X-for-word lessons,TEMPLATED-ish
/italian-for-mistake.html,X-for-word lessons,TEMPLATED-ish
/italian-for-noisy.html,X-for-word lessons,TEMPLATED-ish
/italian-for-shirt.html,X-for-word lessons,TEMPLATED-ish
/italian-for-sister.html,X-for-word lessons,TEMPLATED-ish
/italian-for-what.html,X-for-word lessons,TEMPLATED-ish
/italian-lesson-list.html,lesson (other),bespoke
/italian-order-page.html,OTHER / bespoke,bespoke
/italian-pronunciation-guide.html,OTHER / bespoke,bespoke
/italian-tips.html,OTHER / bespoke,bespoke
/king-of-the-world.html,OTHER / bespoke,bespoke
/ksp12bdDl.html,OTHER / bespoke,bespoke
/language-arts-lesson-plan.html,lesson (other),bespoke
/language-cdrom-answer-1.html,OTHER / bespoke,bespoke
/language-cdrom-answer-2.html,OTHER / bespoke,bespoke
/language-cdrom-answer-3.html,OTHER / bespoke,bespoke
/language-cdrom-answer-4.html,OTHER / bespoke,bespoke
/language-cdrom-answer-5.html,OTHER / bespoke,bespoke
/language-cdrom-answer-6.html,OTHER / bespoke,bespoke
/language-cdrom-answer-7.html,OTHER / bespoke,bespoke
/language-course.html,course landing,bespoke
/language-fluency.html,OTHER / bespoke,bespoke
/language-is-hard-he-makes-it-as-simple-as-possible.html,OTHER / bespoke,bespoke
/language-learning-affiliate.html,OTHER / bespoke,bespoke
/language-learning-blog.html,blog,bespoke
/language-learning-book-review.html,OTHER / bespoke,bespoke
/language-learning-demo.html,OTHER / bespoke,bespoke
/language-learning-ezine.html,ezine,bespoke
/language-learning-flashcard.html,course tools,bespoke
/language-learning-questions.html,OTHER / bespoke,bespoke
/language-learning-quiz.html,OTHER / bespoke,bespoke
/language-learning-reviews.html,OTHER / bespoke,bespoke
/language-learning-sitemap.html,OTHER / bespoke,bespoke
/language-learning-survey-1.html,OTHER / bespoke,bespoke
/language-learning-survey.html,OTHER / bespoke,bespoke
/language-learning-updates.html,OTHER / bespoke,bespoke
/language-learning.html,OTHER / bespoke,bespoke
/language-lesson.html,lesson (other),bespoke
/language-school.html,OTHER / bespoke,bespoke
/language-show.html,OTHER / bespoke,bespoke
/language-software.html,OTHER / bespoke,bespoke
/language-tutorial.html,OTHER / bespoke,bespoke
/learn-ascii.html,OTHER / bespoke,bespoke
/learn-french-blog-archive-2007-08.html,blog,bespoke
/learn-french-blog.html,blog,bespoke
/learn-french-newsletter-confirmation.html,course landing,bespoke
/learn-french-newsletter-subscription.html,course landing,bespoke
/learn-french-newsletter.html,course landing,bespoke
/learn-french.html,course landing,bespoke
/learn-german-2.html,course landing,bespoke
/learn-german-blog.html,blog,bespoke
/learn-german-newsletter.html,course landing,bespoke
/learn-german-sentences.html,course tools,bespoke
/learn-german-verbs.html,course landing,bespoke
/learn-german.html,course landing,bespoke
/learn-italian-blog.html,blog,bespoke
/learn-italian-fast.html,course landing,bespoke
/learn-italian.html,course landing,bespoke
/learn-languages.html,OTHER / bespoke,bespoke
/learn-spanish-blog.html,blog,bespoke
/learn-spanish-course.html,course landing,bespoke
/learn-spanish-ebook-full.html,course tools,bespoke
/learn-spanish-ebook-sample.html,course tools,bespoke
/learn-spanish-ebook.html,course tools,bespoke
/learn-spanish-in-caceres.html,course landing,bespoke
/learn-spanish-like-crazy.html,course landing,bespoke
/learn-spanish-newsletter-subscription.html,course landing,bespoke
/learn-spanish-newsletter.html,course landing,bespoke
/learn-spanish-pics.html,course tools,bespoke
/learn-spanish-sentences.html,course tools,bespoke
/learn-spanish-test-page.html,course landing,bespoke
/learn-spanish-text14.html,course landing,bespoke
/learn-spanish-text29.html,course landing,bespoke
/learn-spanish-verb-books.html,course landing,bespoke
/learn-spanish-word-of-day.html,course landing,bespoke
/learn-spanish.html,course landing,bespoke
/learn-two-languages.html,OTHER / bespoke,bespoke
/learn-welsh.html,course landing,bespoke
/learning-rate-1.html,OTHER / bespoke,bespoke
/link-to-us.html,OTHER / bespoke,bespoke
/linkword.html,OTHER / bespoke,bespoke
/love-michel-thomas.html,OTHER / bespoke,bespoke
/lseb-dwnld.html,OTHER / bespoke,bespoke
/main-page.html,OTHER / bespoke,bespoke
/make-sentences.html,course tools,bespoke
/masculine-gender.html,verbs/grammar (bespoke),bespoke
/memorization-i-think-you-missed-the-point.html,OTHER / bespoke,bespoke
/memory-masters.html,OTHER / bespoke,bespoke
/mercedes.html,OTHER / bespoke,bespoke
/michel-thomas-accent.html,OTHER / bespoke,bespoke
/michel-thomas-course-is-great.html,course landing,bespoke
/michel-thomas-courses.html,course landing,bespoke
/michel-thomas-for-the-first-time-learner.html,OTHER / bespoke,bespoke
/michel-thomas-french-and-german-courses.html,course landing,bespoke
/michel-thomas-french.html,OTHER / bespoke,bespoke
/michel-thomas-french1.html,OTHER / bespoke,bespoke
/michel-thomas-isnt-the-teacher-speaking-on-the-discs.html,OTHER / bespoke,bespoke
/michel-thomas-portuguese.html,OTHER / bespoke,bespoke
/michel-thomas-spanish-course.html,course landing,bespoke
/michel-thomas-students.html,OTHER / bespoke,bespoke
/michel-thomas-was-a-genius.html,OTHER / bespoke,bespoke
/michel-thomas.html,OTHER / bespoke,bespoke
/michel-thomass-accent.html,OTHER / bespoke,bespoke
/michels-accent.html,OTHER / bespoke,bespoke
/michels-french.html,OTHER / bespoke,bespoke
/michiel-thomas-spanish-courses-are-excellent-tools-for-the-spanish-student.html,course landing,bespoke
/mickey-ts-accent.html,OTHER / bespoke,bespoke
/modern-foreign-languages.html,OTHER / bespoke,bespoke
/moonwalking-with-einstein.html,OTHER / bespoke,bespoke
/muhammad-ali-cartoon.html,OTHER / bespoke,bespoke
/native-speakers.html,OTHER / bespoke,bespoke
/no-title-other-than-mr.html,OTHER / bespoke,bespoke
/obj-class-advanced-lesson.html,lesson (other),bespoke
/obj-class-claims.html,OTHER / bespoke,bespoke
/obj-class-language-cd-price.html,OTHER / bespoke,bespoke
/obj-class-other.html,OTHER / bespoke,bespoke
/obj-class-trust.html,OTHER / bespoke,bespoke
/obj-pr-advanced-lesson.html,lesson (other),bespoke
/obj-pr-claims.html,OTHER / bespoke,bespoke
/obj-pr-language-cd-price.html,OTHER / bespoke,bespoke
/obj-pr-other.html,OTHER / bespoke,bespoke
/obj-pr-trust.html,OTHER / bespoke,bespoke
/obj-qt-advanced-lesson.html,lesson (other),bespoke
/obj-qt-claims.html,OTHER / bespoke,bespoke
/obj-qt-language-cd-price.html,OTHER / bespoke,bespoke
/obj-qt-other.html,OTHER / bespoke,bespoke
/obj-qt-trust.html,OTHER / bespoke,bespoke
/one-little-correction-mur-and-mr.html,OTHER / bespoke,bespoke
/one-of-the-best-ever.html,OTHER / bespoke,bespoke
/order-page.html,OTHER / bespoke,bespoke
/otesting.html,OTHER / bespoke,bespoke
/paypal-payment-completion.html,OTHER / bespoke,bespoke
/paypal-payment-cxl-language-learning-video-demo.html,OTHER / bespoke,bespoke
/paypal-payment-cxl.html,OTHER / bespoke,bespoke
/pics.html,course tools,bespoke
/pimsleur.html,OTHER / bespoke,bespoke
/poder.html,OTHER / bespoke,bespoke
/printing-circumflex.html,OTHER / bespoke,bespoke
/privacy-statement.html,OTHER / bespoke,bespoke
/prof.html,OTHER / bespoke,bespoke
/rapid-conjugation-of-spanish-verbs.html,verbs/grammar (bespoke),bespoke
/really.html,OTHER / bespoke,bespoke
/reconsideration.html,OTHER / bespoke,bespoke
/reflexive-verbs.html,OTHER / bespoke,bespoke
/regarding-michel-thomas-accent.html,OTHER / bespoke,bespoke
/regarding-your-michel-thomas-review.html,OTHER / bespoke,bespoke
/remembering-words.html,OTHER / bespoke,bespoke
/replacement.html,OTHER / bespoke,bespoke
/report1-fp.html,OTHER / bespoke,bespoke
/report2-fp.html,OTHER / bespoke,bespoke
/report3-fp.html,OTHER / bespoke,bespoke
/report4-fp.html,OTHER / bespoke,bespoke
/report5-fp.html,OTHER / bespoke,bespoke
/report6-fp.html,OTHER / bespoke,bespoke
/report7-fp.html,OTHER / bespoke,bespoke
/review-on-michel-thomas-spanish-course.html,course landing,bespoke
/samples.html,OTHER / bespoke,bespoke
/search-results.html,OTHER / bespoke,bespoke
/second-language-benefits.html,OTHER / bespoke,bespoke
/ser-and-estar-in-spanish.html,verbs/grammar (bespoke),bespoke
/seriously.html,OTHER / bespoke,bespoke
/simulated-immersion.html,OTHER / bespoke,bespoke
/skiing-in-italy.html,OTHER / bespoke,bespoke
/sleep-in-spanish.html,OTHER / bespoke,bespoke
/so-what-accent-who-cares-speak-thats-what-counts.html,OTHER / bespoke,bespoke
/someone-who-learnt-french-using-michel-tomass-cds.html,OTHER / bespoke,bespoke
/sp1CBOdl.html,OTHER / bespoke,bespoke
/spanish-bescherelle.html,OTHER / bespoke,bespoke
/spanish-churros.html,OTHER / bespoke,bespoke
/spanish-flashcard.html,course tools,bespoke
/spanish-football.html,OTHER / bespoke,bespoke
/spanish-for-accompany.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-agree.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-arrive.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-carrot.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-city-is-ciudad.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-delay-demora.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-flour.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-mother.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-musket.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-pregnant-is-embarazada.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-say.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-snow.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-stain.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-stop.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-sugar.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-suitcase-maleta.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-take.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-thus.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-to-stain.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-train.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-understand.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-wave.html,X-for-word lessons,TEMPLATED-ish
/spanish-for-work-is-il-trabajo.html,X-for-word lessons,TEMPLATED-ish
/spanish-language-tour.html,OTHER / bespoke,bespoke
/spanish-lesson-free.html,lesson (other),bespoke
/spanish-lesson-list.html,lesson (other),bespoke
/spanish-lesson.html,lesson (other),bespoke
/spanish-memory-trigger.html,OTHER / bespoke,bespoke
/spanish-order-page.html,OTHER / bespoke,bespoke
/spanish-por-para.html,verbs/grammar (bespoke),bespoke
/spanish-proverb-of-the-day.html,proverb (other),bespoke
/spanish-proverb.html,proverb (other),bespoke
/spanish-travel-word.html,OTHER / bespoke,bespoke
/spanish-verb-abarcar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-abigarrar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-ablandar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-abnegar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-abogar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aborrecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-abrazar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-absorber.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-acantonar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-acercar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-acontecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-acostar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-actualizar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-actuar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-acudir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-adelgazar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-adherir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-adjudicar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-admitir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-adolecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aducir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-advertir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-afligir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-agradecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-ahogar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-ahorcar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-alcanzar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-alentar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aliar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-alzar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-amanecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-amenazar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-amplificar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-anadir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-analizar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-anclar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-anochecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aparcar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aparecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-apetecer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aplaudir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aplicar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aprender.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-apretar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-arrancar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-ascender.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-asistir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-asumir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-atacar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-atender.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aterrorizar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-atracar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-atribuir.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-autorizar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-avanzar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-aviar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-bajar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-banar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-barrer.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-bautizar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-beber.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-bostezar.html,verb-conjugation (lang-verb-X),TEMPLATED
/spanish-verb-bromear.html,verb-conjugation (lang-verb-X),TEMPLATED
