OLD URL,Action,NEW URL,Family,Template,Entry visits,GSC clicks,GSC impressions,Backlinks,Indexed?,Assets,QA status,Notes
/reflexive-verbs.html,KEEP,/reflexive-verbs.html,OTHER / bespoke,bespoke,3412,,,,,10,,h1_count=0
/regarding-michel-thomas-accent-comment-form.html,301,/regarding-michel-thomas-accent.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/regarding-michel-thomas-accent.html,KEEP,/regarding-michel-thomas-accent.html,OTHER / bespoke,bespoke,100,,,,,0,,h1_count=2
/regarding-your-michel-thomas-review-comment-form.html,301,/regarding-your-michel-thomas-review.html,(not in sitemap),?,46,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/regarding-your-michel-thomas-review.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,0,,no entry traffic in 6yr; h1_count=2
/remembering-words.html,KEEP,/remembering-words.html,OTHER / bespoke,bespoke,677,,,,,10,,h1_count=0
/replacement.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,6,,no entry traffic in 6yr; PayPal
/report1-fp.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/report2-fp.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/report3-fp.html,KEEP,/report3-fp.html,OTHER / bespoke,bespoke,49,,,,,10,,h1_count=0
/report4-fp.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/report5-fp.html,KEEP,/report5-fp.html,OTHER / bespoke,bespoke,48,,,,,10,,h1_count=0
/report6-fp.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/report7-fp.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/review-on-michel-thomas-spanish-course-comment-form.html,301,/review-on-michel-thomas-spanish-course.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/review-on-michel-thomas-spanish-course.html,HOLD,,course landing,bespoke,0,,,,,0,,no entry traffic in 6yr; h1_count=2
/samples.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,17,,no entry traffic in 6yr; h1_count=0
/search-results.html,KEEP,/search-results.html,OTHER / bespoke,bespoke,3673,,,,,5,,
/second-language-benefits.html,KEEP,/second-language-benefits.html,OTHER / bespoke,bespoke,1507,,,,,11,,
/ser-and-estar-in-spanish.html,KEEP,/ser-and-estar-in-spanish.html,verbs/grammar (bespoke),bespoke,2946,,,,,14,,h1_count=0
/ser-estar-in-spanish.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/seriously-comment-form.html,301,/seriously.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/seriously.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,1,,no entry traffic in 6yr; h1_count=2
/shows.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/simulated-immersion.html,KEEP,/simulated-immersion.html,OTHER / bespoke,bespoke,4317,,,,,10,,h1_count=0
/skiing-in-italy.html,KEEP,/skiing-in-italy.html,OTHER / bespoke,bespoke,81,,,,,11,,
/sleep-in-spanish.html,KEEP,/sleep-in-spanish.html,OTHER / bespoke,bespoke,5206,,,,,11,,h1_count=2
/so-what-accent-who-cares-speak-thats-what-counts-comment-form.html,301,/so-what-accent-who-cares-speak-thats-what-counts.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/so-what-accent-who-cares-speak-thats-what-counts.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,0,,no entry traffic in 6yr; h1_count=2
/software-version-5-25-upgrade.html,REVIEW,,(not in sitemap),?,0,,,,,0,,non-sitemap URL w/ traffic; needs 301 target; HTTP 404 in crawl
/someone-who-learnt-french-using-michel-tomass-cds-comment-form.html,301,/someone-who-learnt-french-using-michel-tomass-cds.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/someone-who-learnt-french-using-michel-tomass-cds.html,KEEP,/someone-who-learnt-french-using-michel-tomass-cds.html,OTHER / bespoke,bespoke,23,,,,,0,,h1_count=2
/sp1CBOdl.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,5,,no entry traffic in 6yr; h1_count=0
/spanish-bescherelle.html,KEEP,/spanish-bescherelle.html,OTHER / bespoke,bespoke,2656,,,,,5,,
/spanish-churros.html,KEEP,/spanish-churros.html,OTHER / bespoke,bespoke,4401,,,,,20,,
/spanish-current-special-offer.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/spanish-flashcard.html,KEEP,/spanish-flashcard.html,course tools,bespoke,653,,,,,15,,PayPal
/spanish-football.html,KEEP,/spanish-football.html,OTHER / bespoke,bespoke,6309,,,,,10,,
/spanish-for-accompany.html,KEEP,/spanish-for-accompany.html,X-for-word lessons,TEMPLATED-ish,94,,,,,10,,h1_count=0
/spanish-for-agree.html,KEEP,/spanish-for-agree.html,X-for-word lessons,TEMPLATED-ish,291,,,,,11,,h1_count=2
/spanish-for-arrive.html,KEEP,/spanish-for-arrive.html,X-for-word lessons,TEMPLATED-ish,2039,,,,,6,,h1_count=0
/spanish-for-carrot.html,KEEP,/spanish-for-carrot.html,X-for-word lessons,TEMPLATED-ish,5625,,,,,6,,
/spanish-for-city-is-ciudad-comment-form.html,301,/spanish-for-city-is-ciudad.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/spanish-for-city-is-ciudad.html,KEEP,/spanish-for-city-is-ciudad.html,X-for-word lessons,TEMPLATED-ish,26,,,,,0,,h1_count=2
/spanish-for-delay-demora.html,KEEP,/spanish-for-delay-demora.html,X-for-word lessons,TEMPLATED-ish,129,,,,,11,,h1_count=0
/spanish-for-flour.html,KEEP,/spanish-for-flour.html,X-for-word lessons,TEMPLATED-ish,1812,,,,,11,,h1_count=0
/spanish-for-mother.html,KEEP,/spanish-for-mother.html,X-for-word lessons,TEMPLATED-ish,1696,,,,,13,,PayPal
/spanish-for-musket.html,HOLD,,X-for-word lessons,TEMPLATED-ish,0,,,,,10,,no entry traffic in 6yr; h1_count=0
/spanish-for-pregnant-is-embarazada-comment-form.html,301,/spanish-for-pregnant-is-embarazada.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/spanish-for-pregnant-is-embarazada.html,KEEP,/spanish-for-pregnant-is-embarazada.html,X-for-word lessons,TEMPLATED-ish,42,,,,,0,,h1_count=2
/spanish-for-say.html,KEEP,/spanish-for-say.html,X-for-word lessons,TEMPLATED-ish,2571,,,,,6,,h1_count=0
/spanish-for-snow.html,KEEP,/spanish-for-snow.html,X-for-word lessons,TEMPLATED-ish,1295,,,,,8,,PayPal
/spanish-for-stain.html,KEEP,/spanish-for-stain.html,X-for-word lessons,TEMPLATED-ish,97,,,,,6,,
/spanish-for-stop.html,KEEP,/spanish-for-stop.html,X-for-word lessons,TEMPLATED-ish,2269,,,,,11,,h1_count=0
/spanish-for-sugar.html,HOLD,,X-for-word lessons,TEMPLATED-ish,0,,,,,13,,no entry traffic in 6yr; PayPal
/spanish-for-suitcase-maleta.html,KEEP,/spanish-for-suitcase-maleta.html,X-for-word lessons,TEMPLATED-ish,932,,,,,11,,h1_count=0
/spanish-for-take.html,KEEP,/spanish-for-take.html,X-for-word lessons,TEMPLATED-ish,2530,,,,,11,,h1_count=0
/spanish-for-thus.html,KEEP,/spanish-for-thus.html,X-for-word lessons,TEMPLATED-ish,95,,,,,10,,h1_count=0
/spanish-for-to-stain.html,HOLD,,X-for-word lessons,TEMPLATED-ish,0,,,,,8,,no entry traffic in 6yr; PayPal
/spanish-for-train.html,KEEP,/spanish-for-train.html,X-for-word lessons,TEMPLATED-ish,4084,,,,,11,,h1_count=0
/spanish-for-understand.html,KEEP,/spanish-for-understand.html,X-for-word lessons,TEMPLATED-ish,309,,,,,6,,
/spanish-for-wave.html,KEEP,/spanish-for-wave.html,X-for-word lessons,TEMPLATED-ish,2506,,,,,6,,
/spanish-for-work-is-il-trabajo-comment-form.html,301,/spanish-for-work-is-il-trabajo.html,(unknown),,0,,,,,1,,SBI comment artifact -> 301 to parent; no canonical
/spanish-for-work-is-il-trabajo.html,HOLD,,X-for-word lessons,TEMPLATED-ish,0,,,,,1,,no entry traffic in 6yr; h1_count=2
/spanish-language-tour.html,HOLD,,OTHER / bespoke,bespoke,0,,,,,5,,no entry traffic in 6yr; h1_count=0
/spanish-lesson-free.html,KEEP,/spanish-lesson-free.html,lesson (other),bespoke,378,,,,,10,,h1_count=0
/spanish-lesson-list.html,KEEP,/spanish-lesson-list.html,lesson (other),bespoke,7493,,,,,10,,
/spanish-lesson.html,KEEP,/spanish-lesson.html,lesson (other),bespoke,296,,,,,10,,h1_count=0
/spanish-memory-trigger.html,KEEP,/spanish-memory-trigger.html,OTHER / bespoke,bespoke,2183,,,,,11,,h1_count=0
/spanish-order-page.html,KEEP,/spanish-order-page.html,OTHER / bespoke,bespoke,204,,,,,12,,PayPal
/spanish-por-para.html,KEEP,/spanish-por-para.html,verbs/grammar (bespoke),bespoke,1865,,,,,13,,h1_count=0
/spanish-proverb-a-day.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/spanish-proverb-of-the-day.html,KEEP,/spanish-proverb-of-the-day.html,proverb (other),bespoke,1265,,,,,10,,h1_count=0
/spanish-proverb.html,KEEP,/spanish-proverb.html,proverb (other),bespoke,1939,,,,,11,,PayPal
/spanish-travel-word.html,KEEP,/spanish-travel-word.html,OTHER / bespoke,bespoke,2065,,,,,10,,rotator
/spanish-verb-abarcar.html,KEEP,/spanish-verb-abarcar.html,verb-conjugation (lang-verb-X),TEMPLATED,1719,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-abigarrar.html,KEEP,/spanish-verb-abigarrar.html,verb-conjugation (lang-verb-X),TEMPLATED,23,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-ablandar.html,KEEP,/spanish-verb-ablandar.html,verb-conjugation (lang-verb-X),TEMPLATED,198,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-abnegar.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,6,,no entry traffic in 6yr; h1_count=0; TrafficWave
/spanish-verb-abogar.html,KEEP,/spanish-verb-abogar.html,verb-conjugation (lang-verb-X),TEMPLATED,1877,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-aborrecer.html,KEEP,/spanish-verb-aborrecer.html,verb-conjugation (lang-verb-X),TEMPLATED,333,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-abrazar.html,KEEP,/spanish-verb-abrazar.html,verb-conjugation (lang-verb-X),TEMPLATED,7029,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-absorber.html,KEEP,/spanish-verb-absorber.html,verb-conjugation (lang-verb-X),TEMPLATED,938,,,,,5,,h1_count=0; TrafficWave
/spanish-verb-acantonar.html,KEEP,/spanish-verb-acantonar.html,verb-conjugation (lang-verb-X),TEMPLATED,28,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-acercar.html,KEEP,/spanish-verb-acercar.html,verb-conjugation (lang-verb-X),TEMPLATED,1664,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-acontecer.html,KEEP,/spanish-verb-acontecer.html,verb-conjugation (lang-verb-X),TEMPLATED,405,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-acostar.html,KEEP,/spanish-verb-acostar.html,verb-conjugation (lang-verb-X),TEMPLATED,2971,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-actualizar.html,KEEP,/spanish-verb-actualizar.html,verb-conjugation (lang-verb-X),TEMPLATED,1658,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-actuar.html,KEEP,/spanish-verb-actuar.html,verb-conjugation (lang-verb-X),TEMPLATED,3414,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-acudir.html,KEEP,/spanish-verb-acudir.html,verb-conjugation (lang-verb-X),TEMPLATED,2595,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-adelgazar.html,KEEP,/spanish-verb-adelgazar.html,verb-conjugation (lang-verb-X),TEMPLATED,2724,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-adherir.html,KEEP,/spanish-verb-adherir.html,verb-conjugation (lang-verb-X),TEMPLATED,1014,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-adjudicar.html,KEEP,/spanish-verb-adjudicar.html,verb-conjugation (lang-verb-X),TEMPLATED,238,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-admitir.html,KEEP,/spanish-verb-admitir.html,verb-conjugation (lang-verb-X),TEMPLATED,2675,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-adolecer.html,KEEP,/spanish-verb-adolecer.html,verb-conjugation (lang-verb-X),TEMPLATED,23,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-aducir.html,KEEP,/spanish-verb-aducir.html,verb-conjugation (lang-verb-X),TEMPLATED,53,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-advertir.html,KEEP,/spanish-verb-advertir.html,verb-conjugation (lang-verb-X),TEMPLATED,1617,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-afligir.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,6,,no entry traffic in 6yr; h1_count=0; TrafficWave
/spanish-verb-agradecer.html,KEEP,/spanish-verb-agradecer.html,verb-conjugation (lang-verb-X),TEMPLATED,3064,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-ahogar.html,KEEP,/spanish-verb-ahogar.html,verb-conjugation (lang-verb-X),TEMPLATED,2423,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-ahorcar.html,KEEP,/spanish-verb-ahorcar.html,verb-conjugation (lang-verb-X),TEMPLATED,509,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-alcanzar.html,KEEP,/spanish-verb-alcanzar.html,verb-conjugation (lang-verb-X),TEMPLATED,377,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-alentar.html,KEEP,/spanish-verb-alentar.html,verb-conjugation (lang-verb-X),TEMPLATED,704,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-aliar.html,KEEP,/spanish-verb-aliar.html,verb-conjugation (lang-verb-X),TEMPLATED,147,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-alzar.html,KEEP,/spanish-verb-alzar.html,verb-conjugation (lang-verb-X),TEMPLATED,758,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-amanecer.html,KEEP,/spanish-verb-amanecer.html,verb-conjugation (lang-verb-X),TEMPLATED,885,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-amenazar.html,KEEP,/spanish-verb-amenazar.html,verb-conjugation (lang-verb-X),TEMPLATED,831,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-amplificar.html,KEEP,/spanish-verb-amplificar.html,verb-conjugation (lang-verb-X),TEMPLATED,28,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-anadir.html,KEEP,/spanish-verb-anadir.html,verb-conjugation (lang-verb-X),TEMPLATED,5743,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-analizar.html,KEEP,/spanish-verb-analizar.html,verb-conjugation (lang-verb-X),TEMPLATED,2510,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-anclar.html,KEEP,/spanish-verb-anclar.html,verb-conjugation (lang-verb-X),TEMPLATED,1155,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-anochecer.html,KEEP,/spanish-verb-anochecer.html,verb-conjugation (lang-verb-X),TEMPLATED,200,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-aparcar.html,KEEP,/spanish-verb-aparcar.html,verb-conjugation (lang-verb-X),TEMPLATED,5100,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-aparecer.html,KEEP,/spanish-verb-aparecer.html,verb-conjugation (lang-verb-X),TEMPLATED,250,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-apetecer.html,KEEP,/spanish-verb-apetecer.html,verb-conjugation (lang-verb-X),TEMPLATED,9622,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-aplaudir.html,KEEP,/spanish-verb-aplaudir.html,verb-conjugation (lang-verb-X),TEMPLATED,3159,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-aplicar.html,KEEP,/spanish-verb-aplicar.html,verb-conjugation (lang-verb-X),TEMPLATED,281,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-aprender.html,KEEP,/spanish-verb-aprender.html,verb-conjugation (lang-verb-X),TEMPLATED,9974,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-apretar.html,KEEP,/spanish-verb-apretar.html,verb-conjugation (lang-verb-X),TEMPLATED,1164,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-arrancar.html,KEEP,/spanish-verb-arrancar.html,verb-conjugation (lang-verb-X),TEMPLATED,3581,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-ascender.html,KEEP,/spanish-verb-ascender.html,verb-conjugation (lang-verb-X),TEMPLATED,1488,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-asistir.html,KEEP,/spanish-verb-asistir.html,verb-conjugation (lang-verb-X),TEMPLATED,8511,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-asumir.html,KEEP,/spanish-verb-asumir.html,verb-conjugation (lang-verb-X),TEMPLATED,2781,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-atacar.html,KEEP,/spanish-verb-atacar.html,verb-conjugation (lang-verb-X),TEMPLATED,2265,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-atender.html,KEEP,/spanish-verb-atender.html,verb-conjugation (lang-verb-X),TEMPLATED,3985,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-aterrorizar.html,KEEP,/spanish-verb-aterrorizar.html,verb-conjugation (lang-verb-X),TEMPLATED,243,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-atracar.html,KEEP,/spanish-verb-atracar.html,verb-conjugation (lang-verb-X),TEMPLATED,419,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-atribuir.html,KEEP,/spanish-verb-atribuir.html,verb-conjugation (lang-verb-X),TEMPLATED,2308,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-autorizar.html,KEEP,/spanish-verb-autorizar.html,verb-conjugation (lang-verb-X),TEMPLATED,54,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-avanzar.html,KEEP,/spanish-verb-avanzar.html,verb-conjugation (lang-verb-X),TEMPLATED,1094,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-aviar.html,KEEP,/spanish-verb-aviar.html,verb-conjugation (lang-verb-X),TEMPLATED,44,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-bajar.html,KEEP,/spanish-verb-bajar.html,verb-conjugation (lang-verb-X),TEMPLATED,52,,,,,10,,
/spanish-verb-banar.html,KEEP,/spanish-verb-banar.html,verb-conjugation (lang-verb-X),TEMPLATED,5943,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-barrer.html,KEEP,/spanish-verb-barrer.html,verb-conjugation (lang-verb-X),TEMPLATED,8747,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-bautizar.html,KEEP,/spanish-verb-bautizar.html,verb-conjugation (lang-verb-X),TEMPLATED,578,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-beber.html,KEEP,/spanish-verb-beber.html,verb-conjugation (lang-verb-X),TEMPLATED,6327,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-bostezar.html,KEEP,/spanish-verb-bostezar.html,verb-conjugation (lang-verb-X),TEMPLATED,2188,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-bromear.html,KEEP,/spanish-verb-bromear.html,verb-conjugation (lang-verb-X),TEMPLATED,456,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-buscar.html,KEEP,/spanish-verb-buscar.html,verb-conjugation (lang-verb-X),TEMPLATED,4752,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-calentar.html,KEEP,/spanish-verb-calentar.html,verb-conjugation (lang-verb-X),TEMPLATED,4353,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-calificar.html,KEEP,/spanish-verb-calificar.html,verb-conjugation (lang-verb-X),TEMPLATED,1548,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-caracterizar.html,KEEP,/spanish-verb-caracterizar.html,verb-conjugation (lang-verb-X),TEMPLATED,24,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-carecer.html,KEEP,/spanish-verb-carecer.html,verb-conjugation (lang-verb-X),TEMPLATED,2175,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-cargar.html,KEEP,/spanish-verb-cargar.html,verb-conjugation (lang-verb-X),TEMPLATED,4173,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-cavar.html,KEEP,/spanish-verb-cavar.html,verb-conjugation (lang-verb-X),TEMPLATED,1123,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-cazar.html,KEEP,/spanish-verb-cazar.html,verb-conjugation (lang-verb-X),TEMPLATED,4034,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-cegar.html,KEEP,/spanish-verb-cegar.html,verb-conjugation (lang-verb-X),TEMPLATED,493,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-cerrar.html,KEEP,/spanish-verb-cerrar.html,verb-conjugation (lang-verb-X),TEMPLATED,9116,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-chocar.html,KEEP,/spanish-verb-chocar.html,verb-conjugation (lang-verb-X),TEMPLATED,2159,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-coger.html,KEEP,/spanish-verb-coger.html,verb-conjugation (lang-verb-X),TEMPLATED,10898,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-colar.html,KEEP,/spanish-verb-colar.html,verb-conjugation (lang-verb-X),TEMPLATED,1448,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-colocar.html,KEEP,/spanish-verb-colocar.html,verb-conjugation (lang-verb-X),TEMPLATED,54,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-combatir.html,KEEP,/spanish-verb-combatir.html,verb-conjugation (lang-verb-X),TEMPLATED,319,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-comedirse.html,KEEP,/spanish-verb-comedirse.html,verb-conjugation (lang-verb-X),TEMPLATED,127,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-comer.html,KEEP,/spanish-verb-comer.html,verb-conjugation (lang-verb-X),TEMPLATED,23821,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-cometer.html,KEEP,/spanish-verb-cometer.html,verb-conjugation (lang-verb-X),TEMPLATED,4193,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-comparecer.html,KEEP,/spanish-verb-comparecer.html,verb-conjugation (lang-verb-X),TEMPLATED,1926,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-competir.html,KEEP,/spanish-verb-competir.html,verb-conjugation (lang-verb-X),TEMPLATED,2828,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-complicar.html,HOLD,,verb-conjugation (lang-verb-X),TEMPLATED,0,,,,,7,,no entry traffic in 6yr; h1_count=0; TrafficWave
/spanish-verb-componer.html,KEEP,/spanish-verb-componer.html,verb-conjugation (lang-verb-X),TEMPLATED,3839,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-comprender.html,KEEP,/spanish-verb-comprender.html,verb-conjugation (lang-verb-X),TEMPLATED,3148,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-concebir.html,KEEP,/spanish-verb-concebir.html,verb-conjugation (lang-verb-X),TEMPLATED,829,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-conceder.html,KEEP,/spanish-verb-conceder.html,verb-conjugation (lang-verb-X),TEMPLATED,1941,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-conducir.html,KEEP,/spanish-verb-conducir.html,verb-conjugation (lang-verb-X),TEMPLATED,7693,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-confiar.html,KEEP,/spanish-verb-confiar.html,verb-conjugation (lang-verb-X),TEMPLATED,2764,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-confundir.html,KEEP,/spanish-verb-confundir.html,verb-conjugation (lang-verb-X),TEMPLATED,1711,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-congelar.html,KEEP,/spanish-verb-congelar.html,verb-conjugation (lang-verb-X),TEMPLATED,3222,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-conmover.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/spanish-verb-consentir.html,KEEP,/spanish-verb-consentir.html,verb-conjugation (lang-verb-X),TEMPLATED,531,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-consistir.html,KEEP,/spanish-verb-consistir.html,verb-conjugation (lang-verb-X),TEMPLATED,1424,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-constituir.html,KEEP,/spanish-verb-constituir.html,verb-conjugation (lang-verb-X),TEMPLATED,2672,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-construir.html,KEEP,/spanish-verb-construir.html,verb-conjugation (lang-verb-X),TEMPLATED,5084,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-consumir.html,KEEP,/spanish-verb-consumir.html,verb-conjugation (lang-verb-X),TEMPLATED,2027,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-contestar.html,KEEP,/spanish-verb-contestar.html,verb-conjugation (lang-verb-X),TEMPLATED,8580,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-continuar.html,KEEP,/spanish-verb-continuar.html,verb-conjugation (lang-verb-X),TEMPLATED,6521,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-contravenir.html,KEEP,/spanish-verb-contravenir.html,verb-conjugation (lang-verb-X),TEMPLATED,223,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-contribuir.html,KEEP,/spanish-verb-contribuir.html,verb-conjugation (lang-verb-X),TEMPLATED,4583,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-convenir.html,KEEP,/spanish-verb-convenir.html,verb-conjugation (lang-verb-X),TEMPLATED,2300,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-convertir.html,KEEP,/spanish-verb-convertir.html,verb-conjugation (lang-verb-X),TEMPLATED,218,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-copedirse.html,REVIEW,,(unknown),,0,,,,,0,,no entry traffic in 6yr; HTTP 404 in crawl
/spanish-verb-correr.html,KEEP,/spanish-verb-correr.html,verb-conjugation (lang-verb-X),TEMPLATED,9023,,,,,5,,h1_count=0; TrafficWave
/spanish-verb-costar.html,KEEP,/spanish-verb-costar.html,verb-conjugation (lang-verb-X),TEMPLATED,16632,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-crecer.html,KEEP,/spanish-verb-crecer.html,verb-conjugation (lang-verb-X),TEMPLATED,6745,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-criar.html,KEEP,/spanish-verb-criar.html,verb-conjugation (lang-verb-X),TEMPLATED,3905,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-cruzar.html,KEEP,/spanish-verb-cruzar.html,verb-conjugation (lang-verb-X),TEMPLATED,3811,,,,,7,,h1_count=0; TrafficWave
/spanish-verb-cubrir.html,KEEP,/spanish-verb-cubrir.html,verb-conjugation (lang-verb-X),TEMPLATED,4605,,,,,6,,h1_count=0; TrafficWave
/spanish-verb-culpar.html,KEEP,/spanish-verb-culpar.html,verb-conjugation (lang-verb-X),TEMPLATED,692,,,,,7,,h1_count=0; TrafficWave
