primary_legacy_refn,source_kind,source_filename,source_path,target_ext,all_legacy_refns_count,all_legacy_refns
214,jpg,"crazy (mad) ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/crazy (mad) ,adj.jpg",jpg,2,"214,10214"
215,jpg,"cream ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cream ,la.jpg",jpg,1,215
216,jpg,"crowd ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/crowd ,la.jpg",jpg,2,"216,10216"
217,jpg,"cucumber ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cucumber ,il.jpg",jpg,2,"217,10217"
218,jpg,"cup ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cup ,la.jpg",jpg,2,"218,10218"
219,jpg,"cupboard ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cupboard ,l (m).jpg",jpg,2,"219,10219"
220,jpg,"curtain ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/curtain ,la.jpg",jpg,1,220
221,jpg,"cushion ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cushion ,il.jpg",jpg,1,221
222,jpg,"Customs ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/Customs ,la.jpg",jpg,2,"222,10222"
223,jpg,"dad ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dad ,il.jpg",jpg,1,223
226,jpg,"dark (obscure) ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dark (obscure) ,adj.jpg",jpg,2,"226,10226"
227,swf,"dark (tan) ,adj.swf","/tmp/flashcard-converted/dark (tan) ,adj.png",png,2,"227,10227"
228,jpg,"date ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/date ,la.jpg",jpg,2,"228,10228"
229,jpg,"date of birth ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/date of birth ,la.jpg",jpg,2,"229,10229"
230,jpg,"daughter ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/daughter ,la.jpg",jpg,2,"230,10230"
231,swf,"day ,il.swf","/tmp/flashcard-converted/day ,il.png",png,2,"231,10231"
232,jpg,"death ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/death ,la.jpg",jpg,2,"232,10232"
233,swf,"December ,m.swf","/tmp/flashcard-converted/December ,m.png",png,2,"233,10233"
234,jpg,"degree ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/degree ,il.jpg",jpg,2,"234,10234"
235,jpg,"delay ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/delay ,il.jpg",jpg,2,"235,10235"
236,jpg,"delicious ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/delicious ,adj.jpg",jpg,2,"236,10236"
237,jpg,"delighted ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/delighted ,adj.jpg",jpg,2,"237,10237"
238,jpg,"delivery ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/delivery ,la.jpg",jpg,2,"238,10238"
239,jpg,"departure ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/departure ,la.jpg",jpg,2,"239,10239"
240,jpg,"desire ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/desire ,il.jpg",jpg,2,"240,10240"
241,jpg,"dessert ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dessert ,il.jpg",jpg,2,"241,10241"
242,jpg,"dictionary ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dictionary ,il.jpg",jpg,2,"242,10242"
243,jpg,"difficult ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/difficult ,adj.jpg",jpg,2,"243,10243"
244,jpg,"dirty ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dirty ,adj.jpg",jpg,2,"244,10244"
246,jpg,"discipline ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/discipline ,la.jpg",jpg,2,"246,10246"
247,jpg,"disco ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/disco ,la.jpg",jpg,2,"247,10247"
248,jpg,"discount ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/discount ,il.jpg",jpg,2,"248,10248"
249,jpg,"dish ,plate ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dish ,plate ,il.jpg",jpg,2,"249,10249"
250,jpg,"dishwasher ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dishwasher ,la.jpg",jpg,2,"250,10250"
251,jpg,"district ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/district ,il.jpg",jpg,2,"251,10251"
252,jpg,"divorce ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/divorce ,il.jpg",jpg,1,252
254,jpg,"document ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/document ,il.jpg",jpg,1,254
255,jpg,"dog ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dog ,il.jpg",jpg,2,"255,10255"
256,jpg,"doll ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/doll ,la.jpg",jpg,2,"256,10256"
257,jpg,"dont mention it ,youre welcome ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dont mention it ,youre welcome ,exc.jpg",jpg,1,257
258,jpg,"donkey ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/donkey ,l (m).jpg",jpg,2,"258,10258"
259,jpg,"door ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/door ,la.jpg",jpg,2,"259,10259"
260,jpg,"double bed ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/double bed ,il.jpg",jpg,2,"260,10260"
261,jpg,"drawer ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/drawer ,il.jpg",jpg,2,"261,10261"
262,jpg,"dress ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dress ,il.jpg",jpg,2,"262,10262"
263,jpg,"dressing table ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dressing table ,la.jpg",jpg,2,"263,10263"
264,jpg,"drink ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/drink ,la.jpg",jpg,1,264
265,jpg,"driver (mf) ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/driver (mf) ,n.jpg",jpg,2,"265,10265"
268,jpg,"dry ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dry ,adj.jpg",jpg,2,"268,10268"
269,jpg,"duck ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/duck ,l (f).jpg",jpg,2,"269,10269"
270,jpg,"during ,prep.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/during ,prep.jpg",jpg,2,"270,10270"
271,jpg,"duvet ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/duvet ,il.jpg",jpg,1,271
272,jpg,"each ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/each ,adj.jpg",jpg,1,272
273,jpg,"ear ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ear ,l (m).jpg",jpg,2,"273,10273"
275,jpg,"easy ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/easy ,adj.jpg",jpg,2,"275,10275"
276,jpg,"education ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/education ,l (f).jpg",jpg,2,"276,10276"
277,jpg,"effort, stress ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/effort, stress ,n.jpg",jpg,2,"277,10277"
278,jpg,"egg ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/egg ,l (m).jpg",jpg,2,"278,10278"
279,swf,"eight ,num.swf","/tmp/flashcard-converted/eight ,num.png",png,2,"279,10279"
280,swf,"eighteen ,num.swf","/tmp/flashcard-converted/eighteen ,num.png",png,2,"280,10280"
282,swf,"eighty ,num.swf","/tmp/flashcard-converted/eighty ,num.png",png,2,"282,10282"
283,jpg,"either of them ,conj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/either of them ,conj.jpg",jpg,2,"283,10283"
284,jpg,"razor ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/razor ,il.jpg",jpg,2,"284,10284"
285,jpg,"electrical appliance ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/electrical appliance ,l (m).jpg",jpg,2,"285,10285"
286,jpg,"electricity ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/electricity ,l (f).jpg",jpg,2,"286,10286"
287,swf,"eleven ,num.swf","/tmp/flashcard-converted/eleven ,num.png",png,2,"287,10287"
288,jpg,"embrace ,hug ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/embrace ,hug ,l (m).jpg",jpg,2,"288,10288"
289,jpg,"end ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/end ,la.jpg",jpg,2,"289,10289"
291,jpg,"engine ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/engine ,il.jpg",jpg,2,"291,10291"
292,jpg,"enjoy your meal ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/enjoy your meal ,exc.jpg",jpg,2,"292,10292"
293,jpg,"enough ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/enough ,adj.jpg",jpg,2,"293,10293"
294,jpg,"entrance ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/entrance ,l (f).jpg",jpg,2,"294,10294"
295,jpg,"eraser ,rubber ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/eraser ,rubber ,la.jpg",jpg,1,295
297,jpg,"even ,included ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/even ,included ,adj.jpg",jpg,2,"297,10297"
298,jpg,"evening meal ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/evening meal ,la.jpg",jpg,2,"298,10298"
299,jpg,"everybody ,prn.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/everybody ,prn.jpg",jpg,1,299
300,jpg,"everywhere ,adv.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/everywhere ,adv.jpg",jpg,2,"300,10300"
301,jpg,"exact ,exactly ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/exact ,exactly ,adj.jpg",jpg,2,"301,10301"
302,jpg,"exam ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/exam ,l (m).jpg",jpg,1,302
303,jpg,"example ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/example ,l (m).jpg",jpg,2,"303,10303"
304,jpg,"excellent ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/excellent ,adj.jpg",jpg,1,304
305,jpg,"excited ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/excited ,adj.jpg",jpg,2,"305,10305"
306,jpg,"exit ,l (f).JPG","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/exit ,l (f).JPG",jpg,2,"306,10306"
307,jpg,"expense ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/expense ,n.jpg",jpg,2,"307,10307"
308,jpg,"expensive (costly) ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/expensive (costly) ,adj.jpg",jpg,2,"308,10308"
309,jpg,"expensive ,dear ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/expensive ,dear ,adj.jpg",jpg,1,309
310,jpg,"eye ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/eye ,l (m).jpg",jpg,1,310
311,jpg,"face ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/face ,la.jpg",jpg,2,"311,10311"
314,jpg,"family ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/family ,la.jpg",jpg,2,"314,10314"
315,jpg,"famous ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/famous ,adj.jpg",jpg,2,"315,10315"
316,jpg,"fantastic ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fantastic ,adj.jpg",jpg,2,"316,10316"
317,jpg,"far away ,prep.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/far away ,prep.jpg",jpg,2,"317,10317"
318,jpg,"fare ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fare ,la.jpg",jpg,2,"318,10318"
319,jpg,"farm ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/farm ,la.jpg",jpg,2,"319,10319"
320,jpg,"fat ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fat ,adj.jpg",jpg,2,"320,10320"
321,jpg,"father ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/father ,il.jpg",jpg,2,"321,10321"
322,jpg,"favour ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/favour ,il.jpg",jpg,2,"322,10322"
323,jpg,"favourite ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/favourite ,adj.jpg",jpg,1,323
324,jpg,"fear ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fear ,la.jpg",jpg,1,324
325,swf,"February ,m.swf","/tmp/flashcard-converted/February ,m.png",png,2,"325,10325"
326,jpg,"feeling ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/feeling ,il.jpg",jpg,2,"326,10326"
327,jpg,"fence ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fence ,il.jpg",jpg,2,"327,10327"
328,swf,"fifteen ,num.swf","/tmp/flashcard-converted/fifteen ,num.png",png,2,"328,10328"
330,jpg,"fifty ,num.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fifty ,num.jpg",jpg,2,"330,10330"
331,jpg,"fight ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fight ,la.jpg",jpg,2,"331,10331"
333,jpg,"final ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/final ,adj.jpg",jpg,2,"333,10333"
334,jpg,"finger ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/finger ,il.jpg",jpg,2,"334,10334"
335,jpg,"fire ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fire ,il.jpg",jpg,2,"335,10335"
337,jpg,"fish ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fish ,il.jpg",jpg,2,"337,10337"
338,jpg,"beef ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/beef ,il.jpg",jpg,2,"338,10338"
339,swf,"five ,num.swf","/tmp/flashcard-converted/five ,num.png",png,2,"339,10339"
340,swf,"five hundred ,num.swf","/tmp/flashcard-converted/five hundred ,num.png",png,1,340
341,jpg,"flavour ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/flavour ,il.jpg",jpg,2,"341,10341"
342,jpg,"flower ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/flower ,il.jpg",jpg,1,342
343,jpg,"flu ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/flu ,l (f).jpg",jpg,2,"343,10343"
344,jpg,"fly ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fly ,la.jpg",jpg,2,"344,10344"
345,jpg,"fog ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fog ,la.jpg",jpg,2,"345,10345"
346,jpg,"food ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/food ,il.jpg",jpg,1,346
347,jpg,"foot ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/foot ,il.jpg",jpg,2,"347,10347"
348,jpg,"football (the game) ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/football (the game) ,il.jpg",jpg,1,348
349,jpg,"footballer ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/footballer ,il.jpg",jpg,2,"349,10349"
351,jpg,"fork ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fork ,la.jpg",jpg,2,"351,10351"
352,jpg,"form ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/form ,il.jpg",jpg,2,"352,10352"
353,jpg,"fortunate ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fortunate ,adj.jpg",jpg,2,"353,10353"
354,swf,"forty ,num.swf","/tmp/flashcard-converted/forty ,num.png",png,2,"354,10354"
355,swf,"four ,num.swf","/tmp/flashcard-converted/four ,num.png",png,1,355
356,swf,"fourteen ,num.swf","/tmp/flashcard-converted/fourteen ,num.png",png,2,"356,10356"
358,swf,"free ,adj.swf","/tmp/flashcard-converted/free ,adj.png",png,2,"358,10358"
359,jpg,"freedom ,liberty ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/freedom ,liberty ,la.jpg",jpg,2,"359,10359"
360,jpg,"freezer ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/freezer ,il.jpg",jpg,2,"360,10360"
361,swf,"Friday ,m.swf","/tmp/flashcard-converted/Friday ,m.png",png,2,"361,10361"
362,jpg,"fried ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fried ,adj.jpg",jpg,2,"362,10362"
363,jpg,"friend ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/friend ,l (m).jpg",jpg,1,363
364,jpg,"friendship ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/friendship ,l (f).jpg",jpg,1,364
365,jpg,"from time to time ,phr.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/from time to time ,phr.jpg",jpg,1,365
366,jpg,"from ,of ,prep.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/from ,of ,prep.jpg",jpg,2,"366,10366"
367,jpg,"front, previous ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/front, previous ,n.jpg",jpg,2,"367,10367"
368,jpg,"frost ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/frost ,il.jpg",jpg,2,"368,10368"
369,jpg,"fruit ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fruit ,il.jpg",jpg,2,"369,10369"
370,jpg,"frying pan ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/frying pan ,la.jpg",jpg,2,"370,10370"
371,jpg,"full ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/full ,adj.jpg",jpg,2,"371,10371"
372,jpg,"funny ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/funny ,adj.jpg",jpg,2,"372,10372"
373,jpg,"furious ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/furious ,adj.jpg",jpg,2,"373,10373"
374,jpg,"furniture ,npl.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/furniture ,npl.jpg",jpg,2,"374,10374"
376,jpg,"garage ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/garage ,il.jpg",jpg,2,"376,10376"
377,jpg,"garden ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/garden ,il.jpg",jpg,2,"377,10377"
378,jpg,"garlic ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/garlic ,l (m).jpg",jpg,2,"378,10378"
379,jpg,"gas ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/gas ,n.jpg",jpg,2,"379,10379"
380,jpg,"gas station ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/gas station ,il.jpg",jpg,2,"380,10380"
381,jpg,"gentleman ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/gentleman ,il.jpg",jpg,1,381
382,jpg,"girlfriend ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/girlfriend ,la.jpg",jpg,2,"382,10382"
383,jpg,"glass (drinking) ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/glass (drinking) ,il.jpg",jpg,2,"383,10383"
384,jpg,"glass (with stem) ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/glass (with stem) ,il.jpg",jpg,2,"384,10384"
385,jpg,"glasses ,gli.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/glasses ,gli.jpg",jpg,2,"385,10385"
386,jpg,"goal ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/goal ,il.jpg",jpg,1,386
387,jpg,"goat ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/goat ,la.jpg",jpg,2,"387,10387"
388,jpg,"good ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/good ,adj.jpg",jpg,2,"388,10388"
389,jpg,"good morninggood afternoon ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/good morninggood afternoon ,exc.jpg",jpg,2,"389,10389"
390,jpg,"good night ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/good night ,exc.jpg",jpg,2,"390,10390"
391,jpg,"good luck ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/good luck ,exc.jpg",jpg,2,"391,10391"
392,jpg,"good evening ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/good evening ,exc.jpg",jpg,2,"392,10392"
393,jpg,"goodbye ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/goodbye ,exc.jpg",jpg,2,"393,10393"
394,jpg,"grandfather ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/grandfather ,il.jpg",jpg,1,394
395,jpg,"grandmother ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/grandmother ,la.jpg",jpg,2,"395,10395"
396,jpg,"grape ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/grape ,l (f).jpg",jpg,2,"396,10396"
397,jpg,"grass ,l (f).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/grass ,l (f).jpg",jpg,2,"397,10397"
398,swf,"green ,adj.swf","/tmp/flashcard-converted/green ,adj.png",png,2,"398,10398"
399,swf,"grey ,adj.swf","/tmp/flashcard-converted/grey ,adj.png",png,2,"399,10399"
400,jpg,"guest, host (mf) ,n.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/guest, host (mf) ,n.jpg",jpg,2,"400,10400"
401,jpg,"guide (person) ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/guide (person) ,la.jpg",jpg,2,"401,10401"
402,jpg,"hair ,npl.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hair ,npl.jpg",jpg,1,402
403,jpg,"half ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/half ,adj.jpg",jpg,2,"403,10403"
404,jpg,"ham ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ham ,il.jpg",jpg,2,"404,10404"
405,jpg,"hamburger ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hamburger ,l (m).jpg",jpg,2,"405,10405"
406,jpg,"hand ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hand ,la.jpg",jpg,1,406
407,jpg,"handsome ,pretty ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/handsome ,pretty ,adj.jpg",jpg,2,"407,10407"
408,jpg,"happy ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/happy ,adj.jpg",jpg,2,"408,10408"
409,jpg,"happy (content) ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/happy (content) ,adj.jpg",jpg,2,"409,10409"
410,jpg,"hard ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hard ,adj.jpg",jpg,2,"410,10410"
411,jpg,"haste ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/haste ,la.jpg",jpg,2,"411,10411"
413,jpg,"he ,prn.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/he ,prn.jpg",jpg,2,"413,10413"
414,jpg,"head ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/head ,la.jpg",jpg,1,414
416,jpg,"heart ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/heart ,il.jpg",jpg,2,"416,10416"
417,jpg,"heat ,il.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/heat ,il.jpg",jpg,2,"417,10417"
418,jpg,"hello ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hello ,exc.jpg",jpg,1,418
419,jpg,"help (assistance) ,l (m).jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/help (assistance) ,l (m).jpg",jpg,2,"419,10419"
420,jpg,"help (emergency) ,exc.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/help (emergency) ,exc.jpg",jpg,2,"420,10420"
421,jpg,"hen ,la.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hen ,la.jpg",jpg,2,"421,10421"
422,jpg,"here ,adv.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/here ,adv.jpg",jpg,2,"422,10422"
423,jpg,"here you are ,phr.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/here you are ,phr.jpg",jpg,2,"423,10423"
424,jpg,"high ,tall ,adj.jpg","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/high ,tall ,adj.jpg",jpg,2,"424,10424"
